id,label,randomnumber,organism,UGness
A0A662FHD3,retron,297,bacterial,nonUG
A0A1F6D0X8,retron,297,bacterial,nonUG
A0A2A4T2K0,retron,298,bacterial,nonUG
A0A1G2C5I4,retron,298,bacterial,nonUG
A0A0G1LFI7,retron,299,bacterial,nonUG
A0A842UQP2,retron,299,bacterial,nonUG
A0A1M4SXX9,retron,300,bacterial,nonUG
A0A0H5Q2T7,retron,300,bacterial,nonUG
A0A1F5E8X8,retron,301,bacterial,nonUG
W1I8A2,retron,301,bacterial,nonUG
A0A0H5Q747,retron,302,bacterial,nonUG
A0A0G0AL44,retron,302,bacterial,nonUG
A0A523RAG7,retron,303,bacterial,nonUG
A0A1H3PXH4,retron,303,bacterial,nonUG
A0A1H4ENW9,retron,304,bacterial,nonUG
A0A483PCB8,retron,304,bacterial,nonUG
A0A1V1UJF8,retron,305,bacterial,nonUG
A0A651FJR2,retron,305,bacterial,nonUG
A0A239LZ48,retron,306,bacterial,nonUG
C6B8P7,retron,306,bacterial,nonUG
A0A124JXZ2,retron,307,bacterial,nonUG
A0A327M0Y7,retron,307,bacterial,nonUG
A0A1H5IQK5,retron,308,bacterial,nonUG
A0A563CWI9,retron,308,bacterial,nonUG
A0A225WYJ9,LTR/Retroviral/YR,309,eukaryote,nonUG
A0A225WUL0,LTR/Retroviral/YR,309,eukaryote,nonUG
A0A2P4WWE3,LTR/Retroviral/YR,310,eukaryote,nonUG
A0A6A3NXS5,LTR/Retroviral/YR,310,eukaryote,nonUG
A0A225VI46,LTR/Retroviral/YR,311,eukaryote,nonUG
A0A6G0W8E0,LTR/Retroviral/YR,311,eukaryote,nonUG
A0A225V859,LTR/Retroviral/YR,312,eukaryote,nonUG
A0A225WMZ5,LTR/Retroviral/YR,312,eukaryote,nonUG
A0A225VA50,LTR/Retroviral/YR,313,eukaryote,nonUG
A0A2T7NKB6,LTR/Retroviral/YR,313,eukaryote,nonUG
A0A4C1U0C2,LTR/Retroviral/YR,314,eukaryote,nonUG
A0A3S3PGH2,LTR/Retroviral/YR,314,eukaryote,nonUG
J9L8N4,LTR/Retroviral/YR,315,eukaryote,nonUG
J9L3T6,LTR/Retroviral/YR,315,eukaryote,nonUG
A0A2S2NC39,LTR/Retroviral/YR,316,eukaryote,nonUG
A0A443Q864,LTR/Retroviral/YR,316,eukaryote,nonUG
A0A391NS33,LTR/Retroviral/YR,317,eukaryote,nonUG
A0A0J7K6D6,LTR/Retroviral/YR,317,eukaryote,nonUG
A0A182GXU0,LTR/Retroviral/YR,318,eukaryote,nonUG
A0A0J7KK73,LTR/Retroviral/YR,318,eukaryote,nonUG
X1XD76,LTR/Retroviral/YR,319,eukaryote,nonUG
A0A4Y2RFM8,LTR/Retroviral/YR,319,eukaryote,nonUG
A0A4Y2NDC1,LTR/Retroviral/YR,320,eukaryote,nonUG
A0A7R8UMS6,LTR/Retroviral/YR,320,eukaryote,nonUG
A0A034VPR8,LTR/Retroviral/YR,321,eukaryote,nonUG
A0A7G3AWI1,LTR/Retroviral/YR,321,eukaryote,nonUG
A0A7S0EBU3,LTR/Retroviral/YR,322,eukaryote,nonUG
A0A226DGM3,LTR/Retroviral/YR,322,eukaryote,nonUG
A0A016URH6,LTR/Retroviral/YR,323,eukaryote,nonUG
A0A0G4G2C5,LTR/Retroviral/YR,323,eukaryote,nonUG
A0A6H5KBF4,LTR/Retroviral/YR,324,eukaryote,nonUG
A0A6H5JGV3,LTR/Retroviral/YR,324,eukaryote,nonUG
A0A4Y2DNX6,LTR/Retroviral/YR,325,eukaryote,nonUG
A0A147BPF4,LTR/Retroviral/YR,325,eukaryote,nonUG
A0A4V6ALN6,LTR/Retroviral/YR,326,eukaryote,nonUG
A0A151NX15,LTR/Retroviral/YR,326,eukaryote,nonUG
A0A2G8LCY1,LTR/Retroviral/YR,327,eukaryote,nonUG
A0A6A7FWV7,LTR/Retroviral/YR,327,eukaryote,nonUG
A0A267F757,LTR/Retroviral/YR,328,eukaryote,nonUG
A0A2T7NZ60,LTR/Retroviral/YR,328,eukaryote,nonUG
A0A131XKF8,LTR/Retroviral/YR,329,eukaryote,nonUG
A0A8B6CN90,LTR/Retroviral/YR,329,eukaryote,nonUG
A0A6J8DAL0,LTR/Retroviral/YR,330,eukaryote,nonUG
A0A432I2N3,LTR/Retroviral/YR,330,eukaryote,nonUG
A0A2G8LII3,LTR/Retroviral/YR,331,eukaryote,nonUG
A0A6A4SZI2,LTR/Retroviral/YR,331,eukaryote,nonUG
A0A2G8KAL9,LTR/Retroviral/YR,332,eukaryote,nonUG
A0A5C6NZC6,LTR/Retroviral/YR,332,eukaryote,nonUG
A0A4Y2VBM6,LTR/Retroviral/YR,333,eukaryote,nonUG
A0A023G4Q1,LTR/Retroviral/YR,333,eukaryote,nonUG
A0A0B7MVV3,LTR/Retroviral/YR,334,eukaryote,nonUG
A0A7S3XV63,LTR/Retroviral/YR,334,eukaryote,nonUG
A0A267F6R8,LTR/Retroviral/YR,335,eukaryote,nonUG
A0A0R0LUA6,LTR/Retroviral/YR,335,eukaryote,nonUG
A0A7J6P183,LTR/Retroviral/YR,336,eukaryote,nonUG
A0A150G980,LTR/Retroviral/YR,336,eukaryote,nonUG
A0A1D2M490,LTR/Retroviral/YR,337,eukaryote,nonUG
A0A226DRM8,LTR/Retroviral/YR,337,eukaryote,nonUG
A0A0N5BSS4,LTR/Retroviral/YR,338,eukaryote,nonUG
E3NIW8,LTR/Retroviral/YR,338,eukaryote,nonUG
A0A267EZL3,LTR/Retroviral/YR,339,eukaryote,nonUG
A0A023AXI1,LTR/Retroviral/YR,339,eukaryote,nonUG
A0A0A9VSG4,LTR/Retroviral/YR,340,eukaryote,nonUG
A0A2P2ID42,LTR/Retroviral/YR,340,eukaryote,nonUG
Q1KTA8,LTR/Retroviral/YR,341,eukaryote,nonUG
A0A6L2Q064,LTR/Retroviral/YR,341,eukaryote,nonUG
A0A224XDE0,LTR/Retroviral/YR,342,eukaryote,nonUG
A0A6J8D7V1,LTR/Retroviral/YR,342,eukaryote,nonUG
A0A6J8A1A1,LTR/Retroviral/YR,343,eukaryote,nonUG
A0A8B6BEJ5,LTR/Retroviral/YR,343,eukaryote,nonUG
A0A8B6CW70,LTR/Retroviral/YR,344,eukaryote,nonUG
A0A6J8DMY9,LTR/Retroviral/YR,344,eukaryote,nonUG
A0A2G8JE76,LTR/Retroviral/YR,345,eukaryote,nonUG
A0A5C6MH20,LTR/Retroviral/YR,345,eukaryote,nonUG
A0A0S7FIH7,LTR/Retroviral/YR,346,eukaryote,nonUG
A0A0B7BPE4,LTR/Retroviral/YR,346,eukaryote,nonUG
A0A2G8JPJ0,LTR/Retroviral/YR,347,eukaryote,nonUG
H3A8S3,LTR/Retroviral/YR,347,eukaryote,nonUG
A0A289ZXJ9,LTR/Retroviral/YR,348,eukaryote,nonUG
A0A498NY67,LTR/Retroviral/YR,348,eukaryote,nonUG
A0A6J8EDY3,LTR/Retroviral/YR,349,eukaryote,nonUG
A0A6J8BQZ0,LTR/Retroviral/YR,349,eukaryote,nonUG
A0A6J8AZU9,LTR/Retroviral/YR,350,eukaryote,nonUG
A0A2B4RFI4,LTR/Retroviral/YR,350,eukaryote,nonUG
A0A4Y1ZMP8,LTR/Retroviral/YR,351,eukaryote,nonUG
A0A661S391,LTR/Retroviral/YR,351,eukaryote,nonUG
A0A8B6BPT7,LTR/Retroviral/YR,352,eukaryote,nonUG
A0A6J8CRF2,LTR/Retroviral/YR,352,eukaryote,nonUG
A0A6J8EI40,LTR/Retroviral/YR,353,eukaryote,nonUG
A0A816N347,LTR/Retroviral/YR,353,eukaryote,nonUG
A0A267DJJ7,LTR/Retroviral/YR,354,eukaryote,nonUG
A0A6J8AEX2,LTR/Retroviral/YR,354,eukaryote,nonUG
A0A8B6BFK5,LTR/Retroviral/YR,355,eukaryote,nonUG
A0A654GHK7,LTR/Retroviral/YR,355,eukaryote,nonUG
A0A654I1U6,LTR/Retroviral/YR,356,eukaryote,nonUG
W6UC39,LTR/Retroviral/YR,356,eukaryote,nonUG
A0A7M3QFL6,LTR/Retroviral/YR,357,eukaryote,nonUG
A0A654I6T7,LTR/Retroviral/YR,357,eukaryote,nonUG
A0A564YRN0,LTR/Retroviral/YR,358,eukaryote,nonUG
A0A164DZJ6,LTR/Retroviral/YR,358,eukaryote,nonUG
A0A164Z278,LTR/Retroviral/YR,359,eukaryote,nonUG
A0A164NAB2,LTR/Retroviral/YR,359,eukaryote,nonUG
A0A0A9X4Z0,LTR/Retroviral/YR,360,eukaryote,nonUG
A0A4Y2C9E2,LTR/Retroviral/YR,360,eukaryote,nonUG
A0A0V1P4K7,LTR/Retroviral/YR,361,eukaryote,nonUG
A0A0V1MID2,LTR/Retroviral/YR,361,eukaryote,nonUG
A0A6P8FUJ4,LTR/Retroviral/YR,362,eukaryote,nonUG
A0A0V1E274,LTR/Retroviral/YR,362,eukaryote,nonUG
A0A815USW3,LTR/Retroviral/YR,363,eukaryote,nonUG
A0A818VFL3,LTR/Retroviral/YR,363,eukaryote,nonUG
A0A085LZE7,LTR/Retroviral/YR,364,eukaryote,nonUG
A0A164MPC5,LTR/Retroviral/YR,364,eukaryote,nonUG
A0A2P4XZG0,LTR/Retroviral/YR,365,eukaryote,nonUG
A0A164W9Q7,LTR/Retroviral/YR,365,eukaryote,nonUG
A0A023AWJ7,LTR/Retroviral/YR,366,eukaryote,nonUG
A0A164T5S3,LTR/Retroviral/YR,366,eukaryote,nonUG
A0A498LAW3,LTR/Retroviral/YR,367,eukaryote,nonUG
A0A498LW63,LTR/Retroviral/YR,367,eukaryote,nonUG
A0A815WKX3,LTR/Retroviral/YR,368,eukaryote,nonUG
A0A818RT05,LTR/Retroviral/YR,368,eukaryote,nonUG
H3B5T7,LTR/Retroviral/YR,369,eukaryote,nonUG
A0A814LMI9,LTR/Retroviral/YR,369,eukaryote,nonUG
A0A814HHR5,LTR/Retroviral/YR,370,eukaryote,nonUG
A0A6F9DK63,LTR/Retroviral/YR,370,eukaryote,nonUG
A0A0C2J5H9,LTR/Retroviral/YR,371,eukaryote,nonUG
A0A168PDK8,LTR/Retroviral/YR,371,eukaryote,nonUG
A0A814BB13,LTR/Retroviral/YR,372,eukaryote,nonUG
A0A0G4HXQ9,LTR/Retroviral/YR,372,eukaryote,nonUG
A0A0G4HR59,LTR/Retroviral/YR,373,eukaryote,nonUG
A0A024TPM7,LTR/Retroviral/YR,373,eukaryote,nonUG
A0A6A3JZ17,LTR/Retroviral/YR,374,eukaryote,nonUG
A0A226D5N4,LTR/Retroviral/YR,374,eukaryote,nonUG
A0A2H5TM40,LTR/Retroviral/YR,375,eukaryote,nonUG
A0A015IZV2,LTR/Retroviral/YR,375,eukaryote,nonUG
A0A7J6R1T0,LTR/Retroviral/YR,376,eukaryote,nonUG
A0A0V0VK44,LTR/Retroviral/YR,376,eukaryote,nonUG
A0A0C2IKL9,LTR/Retroviral/YR,377,eukaryote,nonUG
A0A816WS03,LTR/Retroviral/YR,377,eukaryote,nonUG
A0A818AGN6,LTR/Retroviral/YR,378,eukaryote,nonUG
A0A815FP41,LTR/Retroviral/YR,378,eukaryote,nonUG
A0A820D9V4,LTR/Retroviral/YR,379,eukaryote,nonUG
A0A816MPB8,LTR/Retroviral/YR,379,eukaryote,nonUG
A0A814V145,LTR/Retroviral/YR,380,eukaryote,nonUG
A0A819AC67,LTR/Retroviral/YR,380,eukaryote,nonUG
A0A815USC6,LTR/Retroviral/YR,381,eukaryote,nonUG
A0A2S2PQS7,LTR/Retroviral/YR,381,eukaryote,nonUG
A0A4Y2WDD0,LTR/Retroviral/YR,382,eukaryote,nonUG
A0A834VGD0,LTR/Retroviral/YR,382,eukaryote,nonUG
A0A158P5B0,LTR/Retroviral/YR,383,eukaryote,nonUG
A0A147BNG4,LTR/Retroviral/YR,383,eukaryote,nonUG
A0A1J5WXX6,LTR/Retroviral/YR,384,eukaryote,nonUG
A0A1J5WFE4,LTR/Retroviral/YR,384,eukaryote,nonUG
A0A0C2MPM1,LTR/Retroviral/YR,385,eukaryote,nonUG
A0A6L2K497,LTR/Retroviral/YR,385,eukaryote,nonUG
A0A6L2K7V1,LTR/Retroviral/YR,386,eukaryote,nonUG
A0A699GH96,LTR/Retroviral/YR,386,eukaryote,nonUG
A0A6L2K8B3,LTR/Retroviral/YR,387,eukaryote,nonUG
A0A5N6LCF0,LTR/Retroviral/YR,387,eukaryote,nonUG
A0A6L2KGI3,LTR/Retroviral/YR,388,eukaryote,nonUG
A0A699I066,LTR/Retroviral/YR,388,eukaryote,nonUG
A0A699IBA1,LTR/Retroviral/YR,389,eukaryote,nonUG
A0A371FMN1,LTR/Retroviral/YR,389,eukaryote,nonUG
A0A371FD49,LTR/Retroviral/YR,390,eukaryote,nonUG
A0A371E0Q0,LTR/Retroviral/YR,390,eukaryote,nonUG
A0A371GBS5,LTR/Retroviral/YR,391,eukaryote,nonUG
A0A371DYM8,LTR/Retroviral/YR,391,eukaryote,nonUG
G8DCW6,LTR/Retroviral/YR,392,eukaryote,nonUG
A0A540KRS7,LTR/Retroviral/YR,392,eukaryote,nonUG
A0A1U7X0K1,LTR/Retroviral/YR,393,eukaryote,nonUG
Q2R467,LTR/Retroviral/YR,393,eukaryote,nonUG
Q6UUT3,LTR/Retroviral/YR,394,eukaryote,nonUG
A0A453IQG8,LTR/Retroviral/YR,394,eukaryote,nonUG
A0A803PT16,LTR/Retroviral/YR,395,eukaryote,nonUG
A0A484NGE7,LTR/Retroviral/YR,395,eukaryote,nonUG
A0A2N9FE51,LTR/Retroviral/YR,396,eukaryote,nonUG
A0A2N9EFL0,LTR/Retroviral/YR,396,eukaryote,nonUG
A0A438HFT1,LTR/Retroviral/YR,397,eukaryote,nonUG
A0A438IY87,LTR/Retroviral/YR,397,eukaryote,nonUG
A0A2N9IU84,LTR/Retroviral/YR,398,eukaryote,nonUG
A0A2N9HMA4,LTR/Retroviral/YR,398,eukaryote,nonUG
A0A1S3C4J2,LTR/Retroviral/YR,399,eukaryote,nonUG
A0A2N9EXL2,LTR/Retroviral/YR,399,eukaryote,nonUG
A0A438EJ26,LTR/Retroviral/YR,400,eukaryote,nonUG
A5B6L5,LTR/Retroviral/YR,400,eukaryote,nonUG
A0A438G3S5,LTR/Retroviral/YR,401,eukaryote,nonUG
A0A2N9IGG3,LTR/Retroviral/YR,401,eukaryote,nonUG
A0A6L2MEX6,LTR/Retroviral/YR,402,eukaryote,nonUG
A0A6L2P328,LTR/Retroviral/YR,402,eukaryote,nonUG
A0A371G4L7,LTR/Retroviral/YR,403,eukaryote,nonUG
A0A1U8HKA3,LTR/Retroviral/YR,403,eukaryote,nonUG
A0A101M1T6,LTR/Retroviral/YR,404,eukaryote,nonUG
A0A833CZZ6,LTR/Retroviral/YR,404,eukaryote,nonUG
A0A1Z9ABV2,LTR/Retroviral/YR,405,eukaryote,nonUG
A0A1D1USV5,LTR/Retroviral/YR,405,eukaryote,nonUG
A0A7J6NWC9,LTR/Retroviral/YR,406,eukaryote,nonUG
A0A3S4Q7D3,LTR/Retroviral/YR,406,eukaryote,nonUG
A0A7E5WZ59,LTR/Retroviral/YR,407,eukaryote,nonUG
A0A811WXQ2,LTR/Retroviral/YR,407,eukaryote,nonUG
A0A0B7N4H6,LTR/Retroviral/YR,408,eukaryote,nonUG
A0A0C4EP09,LTR/Retroviral/YR,408,eukaryote,nonUG
A0A0B7FGV3,LTR/Retroviral/YR,409,eukaryote,nonUG
A0A177T6R8,LTR/Retroviral/YR,409,eukaryote,nonUG
A0A177TYE3,LTR/Retroviral/YR,410,eukaryote,nonUG
A0A0N7LBD9,LTR/Retroviral/YR,410,eukaryote,nonUG
A0A6B0VGX1,LTR/Retroviral/YR,411,eukaryote,nonUG
A0A226DC51,LTR/Retroviral/YR,411,eukaryote,nonUG
A0A443SHA5,LTR/Retroviral/YR,412,eukaryote,nonUG
A0A0V0RFN6,LTR/Retroviral/YR,412,eukaryote,nonUG
A0A7M3Q015,LTR/Retroviral/YR,413,eukaryote,nonUG
A0A7D9DU69,LTR/Retroviral/YR,413,eukaryote,nonUG
A0A2G8JGE0,LTR/Retroviral/YR,414,eukaryote,nonUG
A0A085MZC2,LTR/Retroviral/YR,414,eukaryote,nonUG
A0A2G8K7Z5,LTR/Retroviral/YR,415,eukaryote,nonUG
A0A2G8L3V0,LTR/Retroviral/YR,415,eukaryote,nonUG
V9H1C7,LTR/Retroviral/YR,416,eukaryote,nonUG
A0A5B7GS36,LTR/Retroviral/YR,416,eukaryote,nonUG
A0A4C1SM74,LTR/Retroviral/YR,417,eukaryote,nonUG
A0A1X0QHS8,LTR/Retroviral/YR,417,eukaryote,nonUG
A0A1C7N163,LTR/Retroviral/YR,418,eukaryote,nonUG
A0A0B7MP39,LTR/Retroviral/YR,418,eukaryote,nonUG
A0A0B7N123,LTR/Retroviral/YR,419,eukaryote,nonUG
A0A3S3RK21,LTR/Retroviral/YR,419,eukaryote,nonUG
A0A1R1XB37,LTR/Retroviral/YR,420,eukaryote,nonUG
A0A2H8TVD7,LTR/Retroviral/YR,420,eukaryote,nonUG
A0A418RIY2,LTR/Retroviral/YR,421,eukaryote,nonUG
A0A1D2M200,LTR/Retroviral/YR,421,eukaryote,nonUG
A0A3S3RGN5,LTR/Retroviral/YR,422,eukaryote,nonUG
A0A3S3PEZ9,LTR/Retroviral/YR,422,eukaryote,nonUG
A0A443QG42,LTR/Retroviral/YR,423,eukaryote,nonUG
A0A6J8DQS1,LTR/Retroviral/YR,423,eukaryote,nonUG
A0A2K1J2I2,LTR/Retroviral/YR,424,eukaryote,nonUG
A0A1A8E5U0,LTR/Retroviral/YR,424,eukaryote,nonUG
A0A0V1GXQ3,LTR/Retroviral/YR,425,eukaryote,nonUG
A0A0V1APF3,LTR/Retroviral/YR,425,eukaryote,nonUG
A0A177B588,LTR/Retroviral/YR,426,eukaryote,nonUG
A0A672I7P2,LTR/Retroviral/YR,426,eukaryote,nonUG
A0A8B6HI41,LTR/Retroviral/YR,427,eukaryote,nonUG
A0A4U5TVX9,LTR/Retroviral/YR,427,eukaryote,nonUG
A0A0R0LU25,LTR/Retroviral/YR,428,eukaryote,nonUG
A0A0C2IFQ4,LTR/Retroviral/YR,428,eukaryote,nonUG
A0A813QAU7,LTR/Retroviral/YR,429,eukaryote,nonUG
A0A814C6H1,LTR/Retroviral/YR,429,eukaryote,nonUG
A0A2H5TQ31,LTR/Retroviral/YR,430,eukaryote,nonUG
A0A2G8RWR9,LTR/Retroviral/YR,430,eukaryote,nonUG
A0A0W0ETX5,LTR/Retroviral/YR,431,eukaryote,nonUG
A0A4S4LNN7,LTR/Retroviral/YR,431,eukaryote,nonUG
A0A5K1JYZ7,LTR/Retroviral/YR,432,eukaryote,nonUG
A0A060SB49,LTR/Retroviral/YR,432,eukaryote,nonUG
A0A0C2ZFL1,LTR/Retroviral/YR,433,eukaryote,nonUG
A0A0C9YIL0,LTR/Retroviral/YR,433,eukaryote,nonUG
A0A0C3A3L0,LTR/Retroviral/YR,434,eukaryote,nonUG
M5CEF6,LTR/Retroviral/YR,434,eukaryote,nonUG
A0A0B7F8E0,LTR/Retroviral/YR,435,eukaryote,nonUG
A0A507CVN4,LTR/Retroviral/YR,435,eukaryote,nonUG
A0A507BZP3,LTR/Retroviral/YR,436,eukaryote,nonUG
A0A5M6BN98,LTR/Retroviral/YR,436,eukaryote,nonUG
A0A395IIE8,LTR/Retroviral/YR,437,eukaryote,nonUG
A0A0D2X5S0,LTR/Retroviral/YR,437,eukaryote,nonUG
A0A819AQM3,LTR/Retroviral/YR,438,eukaryote,nonUG
A0A821WEJ2,LTR/Retroviral/YR,438,eukaryote,nonUG
A0A1S3Q7Z3,LTR/Retroviral/YR,439,eukaryote,nonUG
A0A5C6N273,LTR/Retroviral/YR,439,eukaryote,nonUG
A0A1A8AUM2,LTR/Retroviral/YR,440,eukaryote,nonUG
A0A1S3PQB9,LTR/Retroviral/YR,440,eukaryote,nonUG
A0A402FVP2,LTR/Retroviral/YR,441,eukaryote,nonUG
A0A1K0GE26,LTR/Retroviral/YR,441,eukaryote,nonUG
A0A402F430,LTR/Retroviral/YR,442,eukaryote,nonUG
B8MA69,LTR/Retroviral/YR,442,eukaryote,nonUG
A6R121,LTR/Retroviral/YR,443,eukaryote,nonUG
A0A0C9M9F1,LTR/Retroviral/YR,443,eukaryote,nonUG
A0A0U5GF74,LTR/Retroviral/YR,444,eukaryote,nonUG
A0A1V8V4T0,LTR/Retroviral/YR,444,eukaryote,nonUG
F7VNV8,LTR/Retroviral/YR,445,eukaryote,nonUG
A0A4S4KXG6,LTR/Retroviral/YR,445,eukaryote,nonUG
A0A1W5D2R1,LTR/Retroviral/YR,446,eukaryote,nonUG
A0A161HH93,LTR/Retroviral/YR,446,eukaryote,nonUG
A7EP32,LTR/Retroviral/YR,447,eukaryote,nonUG
A0A670JY61,LTR/Retroviral/YR,447,eukaryote,nonUG
A0A2P6MNG3,LTR/Retroviral/YR,448,eukaryote,nonUG
A0A0L0W3B5,LTR/Retroviral/YR,448,eukaryote,nonUG
A0A167WTM2,LTR/Retroviral/YR,449,eukaryote,nonUG
A0A2N5SB08,LTR/Retroviral/YR,449,eukaryote,nonUG
A0A1W5CUK2,LTR/Retroviral/YR,450,eukaryote,nonUG
A0A167V6X7,LTR/Retroviral/YR,450,eukaryote,nonUG
A0A834RUR6,LTR/Retroviral/YR,451,eukaryote,nonUG
A0A834RZS7,LTR/Retroviral/YR,451,eukaryote,nonUG
A0A395IFE0,LTR/Retroviral/YR,452,eukaryote,nonUG
A0A2S4PNY4,LTR/Retroviral/YR,452,eukaryote,nonUG
A0A834RP73,LTR/Retroviral/YR,453,eukaryote,nonUG
A0A2S4PQT6,LTR/Retroviral/YR,453,eukaryote,nonUG
A0A1W5CTQ2,LTR/Retroviral/YR,454,eukaryote,nonUG
A0A094GMY0,LTR/Retroviral/YR,454,eukaryote,nonUG
A0A093UKN5,LTR/Retroviral/YR,455,eukaryote,nonUG
A0A4Q4PW73,LTR/Retroviral/YR,455,eukaryote,nonUG
A0A094ASK4,LTR/Retroviral/YR,456,eukaryote,nonUG
A0A250X4B0,LTR/Retroviral/YR,456,eukaryote,nonUG
A0A507DKC2,LTR/Retroviral/YR,457,eukaryote,nonUG
S7ZWC1,LTR/Retroviral/YR,457,eukaryote,nonUG
A0A7J6KQJ3,LTR/Retroviral/YR,458,eukaryote,nonUG
A0A0U1MBD9,LTR/Retroviral/YR,458,eukaryote,nonUG
A0A0M4M1S5,LTR/Retroviral/YR,459,eukaryote,nonUG
P0CT34,LTR/Retroviral/YR,459,eukaryote,nonUG
A0A520B4Y5,LTR/Retroviral/YR,460,eukaryote,nonUG
F2UDX5,LTR/Retroviral/YR,460,eukaryote,nonUG
A0A507FCJ7,LTR/Retroviral/YR,461,eukaryote,nonUG
A0A0C4F386,LTR/Retroviral/YR,461,eukaryote,nonUG
A0A6L2J3N0,LTR/Retroviral/YR,462,eukaryote,nonUG
A0A5D3BTR5,LTR/Retroviral/YR,462,eukaryote,nonUG
A0A3Q7ICQ4,LTR/Retroviral/YR,463,eukaryote,nonUG
A0A6L2NNM2,LTR/Retroviral/YR,463,eukaryote,nonUG
A0A699IMD1,LTR/Retroviral/YR,464,eukaryote,nonUG
A0A151SEJ8,LTR/Retroviral/YR,464,eukaryote,nonUG
A0A5N6NZ26,LTR/Retroviral/YR,465,eukaryote,nonUG
A0A6G1BUM0,LTR/Retroviral/YR,465,eukaryote,nonUG
Q2QUG5,LTR/Retroviral/YR,466,eukaryote,nonUG
Q9LJT2,LTR/Retroviral/YR,466,eukaryote,nonUG
A0A5N6NPC1,LTR/Retroviral/YR,467,eukaryote,nonUG
A0A1S3Y5Y7,LTR/Retroviral/YR,467,eukaryote,nonUG
A0A2N9FS73,LTR/Retroviral/YR,468,eukaryote,nonUG
A0A6L2MVN0,LTR/Retroviral/YR,468,eukaryote,nonUG
A0A6L2K1A8,LTR/Retroviral/YR,469,eukaryote,nonUG
A0A6L2LPV9,LTR/Retroviral/YR,469,eukaryote,nonUG
A0A3Q7I2D9,LTR/Retroviral/YR,470,eukaryote,nonUG
A0A6P6WZ90,LTR/Retroviral/YR,470,eukaryote,nonUG
A0A371I5J2,LTR/Retroviral/YR,471,eukaryote,nonUG
A0A371FJ21,LTR/Retroviral/YR,471,eukaryote,nonUG
A0A5A7UR86,LTR/Retroviral/YR,472,eukaryote,nonUG
A0A2N9EAX3,LTR/Retroviral/YR,472,eukaryote,nonUG
M5XPR8,LTR/Retroviral/YR,473,eukaryote,nonUG
A0A6D2JQY0,LTR/Retroviral/YR,473,eukaryote,nonUG
A0A6L2NF25,LTR/Retroviral/YR,474,eukaryote,nonUG
A0A833D477,LTR/Retroviral/YR,474,eukaryote,nonUG
U6JXZ7,LTR/Retroviral/YR,475,eukaryote,nonUG
A0A7S0MHT3,LTR/Retroviral/YR,475,eukaryote,nonUG
A0A6G0W9X5,LTR/Retroviral/YR,476,eukaryote,nonUG
A0A2P4X786,LTR/Retroviral/YR,476,eukaryote,nonUG
A0A7S0W802,LTR/Retroviral/YR,477,eukaryote,nonUG
D3BRX1,LTR/Retroviral/YR,477,eukaryote,nonUG
U6JXU7,LTR/Retroviral/YR,478,eukaryote,nonUG
A0A2P6V2K7,LTR/Retroviral/YR,478,eukaryote,nonUG
A0A0G4HAY4,LTR/Retroviral/YR,479,eukaryote,nonUG
A0A388KZ60,LTR/Retroviral/YR,479,eukaryote,nonUG
A0A388LDJ8,LTR/Retroviral/YR,480,eukaryote,nonUG
A0A388ME32,LTR/Retroviral/YR,480,eukaryote,nonUG
A0A388JSN1,LTR/Retroviral/YR,481,eukaryote,nonUG
A0A699IML3,LTR/Retroviral/YR,481,eukaryote,nonUG
A0A699IRS8,LTR/Retroviral/YR,482,eukaryote,nonUG
A0A6L2M311,LTR/Retroviral/YR,482,eukaryote,nonUG
A0A371HWH3,LTR/Retroviral/YR,483,eukaryote,nonUG
A0A5B6WG73,LTR/Retroviral/YR,483,eukaryote,nonUG
A0A5A7SNL7,LTR/Retroviral/YR,484,eukaryote,nonUG
A0A699GG89,LTR/Retroviral/YR,484,eukaryote,nonUG
A0A699JL91,LTR/Retroviral/YR,485,eukaryote,nonUG
A0A6L2NCQ5,LTR/Retroviral/YR,485,eukaryote,nonUG
A0A6L2MXT8,LTR/Retroviral/YR,486,eukaryote,nonUG
A0A6L2NR84,LTR/Retroviral/YR,486,eukaryote,nonUG
A0A371FT81,LTR/Retroviral/YR,487,eukaryote,nonUG
A0A2Z6NQM2,LTR/Retroviral/YR,487,eukaryote,nonUG
A0A3Q7EY30,LTR/Retroviral/YR,488,eukaryote,nonUG
A0A438IJ59,LTR/Retroviral/YR,488,eukaryote,nonUG
A0A061FBQ5,LTR/Retroviral/YR,489,eukaryote,nonUG
A0A438C705,LTR/Retroviral/YR,489,eukaryote,nonUG
A0A388M3U1,LTR/Retroviral/YR,490,eukaryote,nonUG
A0A388M5K3,LTR/Retroviral/YR,490,eukaryote,nonUG
A0A388JQB2,LTR/Retroviral/YR,491,eukaryote,nonUG
A0A1Z8JKL7,LTR/Retroviral/YR,491,eukaryote,nonUG
A0A099NW38,LTR/Retroviral/YR,492,eukaryote,nonUG
F4Q719,LTR/Retroviral/YR,492,eukaryote,nonUG
A0A2G5B133,LTR/Retroviral/YR,493,eukaryote,nonUG
A0A0B7NN30,LTR/Retroviral/YR,493,eukaryote,nonUG
A0A0B7MUY4,LTR/Retroviral/YR,494,eukaryote,nonUG
A0A0N7L9S9,LTR/Retroviral/YR,494,eukaryote,nonUG
A0A7S0G1E5,LTR/Retroviral/YR,495,eukaryote,nonUG
Q54AM7,LTR/Retroviral/YR,495,eukaryote,nonUG
